"manuscript","place_label","former_owner_name","current_owner_name","begin","end","collection_label","con_label","note","year","century"
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8792","London","Houghton, Arthur Amory, 1906-1990",NA,"1530-01-01",1551-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Humanistica script; 12 calendar illustrations (signs of the zodiac), full borders on miniature pages.",1551,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8794","United States","Rau, Arthur (1898-1972)",NA,"1321-01-01",1342-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Note: deposited in 1963, formally gifted in 1984; The De Lisle Hours dates between 1316 and 1331 because of the Short Office of the Cross, ascribed to Pope John XXII (1316-1334), on fols. 2v-4v, and the added note on the birth of Roger de Bettesthorne’s son, John, 1331, on pastedown on inside front cover.  Decoration: 1 historiated margin, numerous decorated initials; this manuscript contains a rare cycle of the Ages of Man, picturing a woman and man conversing, the latter aging steadily
MIGRATION_ISSUE: Secondary Source field in the legacy database was Corsair: the Online Catalog of the Pierpont Morgan Library",1342,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8812","United States","Maggs (Librairie)",NA,"1465-01-01",1486-12-31,"The Last Flowering (French Paintings in Manuscripts)","Parchment","2 volumes: first volume 224 folios, second volume 133 folios; illuminated; bastarda script
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond, p. 391-392",1486,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8829","United States","Maggs (Librairie)",NA,"1451-01-01",1476-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Parchment","12 full-page calendar illustrations; Rotunda script
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond, p. 393",1476,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8831","United States","Maggs (Librairie)",NA,"1435-01-01",1456-12-31,"The Last Flowering (French Paintings in Manuscripts)","Parchment","Deposited in 1963, formally gifted in 1984; additional hand of a Netherlandish artist.
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond p. 393, no. G.9; Corsair: the Online Catalog of the Pierpont Morgan Library",1456,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_886","London","New York, General Theological Seminary",NA,"1100-01-01",1201-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Bergendal 26
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. II, p. 1285, no. 8",1201,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8861","London","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps9781",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8862","London","Ord, Craven, 1756-1832",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps MS 3788. This original Manuscript are the receipts and payments of Queen Johanne, Widow of Henry IV. as kept by Thomas Lilleborne, clerk, from the 8th of March, the 9th year of Henry V. to the 21st of July following.",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_888","Paris","New York, General Theological Seminary",NA,"1400-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol II, (S. De Ricci)","Parchment","An attractive and very cheap manuscript, considering its early origin",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8899","Leyden","Meerman, Gerard, 1722-1771",NA,"1100-01-01",1201-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Parchment","Phillipps1435",1201,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8920","London","Wilfred Michael Voynich (1865-1930)",NA,"1300-01-01",1401-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol II, (S. De Ricci)","Parchment","Illuminated initials",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8922","Leyden","Meerman, Gerard, 1722-1771",NA,"1580-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Not dated in Meerman cat; Phillipps 4598 assigns to 17thc.; Phillipps3891/4598",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8930","London","North, Frederick, Earl of Guilford, 1766-1827",NA,"1000-01-01",1101-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps6459",1101,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8931","London","Sotheby's (London, etc.)",NA,"1200-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Binding Betherton; Phillipps2167",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8943","Amsterdam","Dering, Edward (sir, 1598-1644)",NA,"1200-01-01",1301-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","23-27 lines; at least four hands",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8944","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps4213",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_896","London","London, Bernard Quaritch Ltd. (1847-)",NA,"1415-01-01",1436-12-31,"Medieval Manuscripts in British Libraries, v.4, London (N.R.Ker)","Parchment","Early binding",1436,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8963","London","Phillipps, Thomas, Sir, 1792-1872",NA,"1300-01-01",1401-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Chardin2784; Phillipps880
MIGRATION_ISSUE: Secondary Source field in the legacy database was The Phillipps Manuscripts (2001 fac. ed; into by A.L. Munby)",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8964","London","Meerman, Gerard, 1722-1771",NA,"1415-01-01",1436-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps3085
MIGRATION_ISSUE: Secondary Source field in the legacy database was Briquet11685",1436,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8965","London","Thorpe, Thomas, 1791-1851",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","2 works in 1 vol:103+29; Briquet747,8403; Phillipps9522",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_8966","London","Askew (Anthony)",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Briquet5677; Phillipps8081",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9006","Paris","Honeyman, Robert B (1897-1987)",NA,"1440-01-01",1461-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Paper","20thc red Demi-Morocco",1461,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9011","United States","Abbaye de Saint-Amand (Saint-Amand-les-Eaux, Nord)",NA,"0860-01-01",861-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Note: deposited in 1963, formally gifted in 1984 Ms. sacramentary, with the Alcuinian preface and supplement; written and illuminated in northern France, probably in the Abbey of Saint-Amand-les-Eaux, ca. 860.  Decoration: 3 full-page illuminated interlace initials, 8 illuminated borders.  It has been proposed by Henry Bober that the manuscript was created in the scriptorium of the Abbey of Saint-Amand-les-Eaux. Following this, Ermentrude, wife of Charles the Bald, gave it to the royal Abbey of Notre-Dame de Chelles, where she was abbess--Cf. The Glazier Collection of illuminated manuscripts, p. 96.; Morgan Lib G57
MIGRATION_ISSUE: Secondary Source field in the legacy database was Corsair: the Online Catalog of the Pierpont Morgan Library",861,9
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9012","Austria","Kraus, Hans Peter, 1907-1988",NA,"1140-01-01",1161-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Includes more than 27 coloured drawings of animals and birds. Drawn in somewhat later in black ink, on the verso of the last leaf, is a circular labyrinth. The illustrator did not finish his work; in several instances, space reserved for figures has been left blank. The attribution to St. John Chrysostomos in the rubricated title is unfounded.",1161,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9016","Leyden","Meerman, Gerard, 1722-1771",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Thomas Rodd acted as agent for Sir Thomas Phillipps in the Meerman sale (see A. N. L. Munby, ""The Formation of the Library Up to the Year 1840,"" vol. 3 in Phillipps Studies, Cambridge Univ. Press, 1954, pp. 26-27.)",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9030","London","Meerman, Gerard, 1722-1771",NA,"1541-01-01",1542-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Folio",1542,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9032","Leyden","Meerman, Gerard, 1722-1771",NA,"1500-01-01",1601-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Paper","Phillipps11606",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9037","London","Paris, Librairie Lardanchet (1912-)",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps MS no. 3653. ""Purchased of Mr. Nepveu, Paris, for 300 francs, 1816,"" MS. note by Mr. Lang.",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9052","London","New York, General Theological Seminary",NA,"1000-01-01",1101-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Imperfect, the 23 ff. of Synaxarion added later. Illum. head-piece for St. Mark (the others removed). De Ricci, vol. II, p. 1284, no. 1",1101,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9053","London","New York, General Theological Seminary",NA,"1000-01-01",1101-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. II, p. 1284, no. 2",1101,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9085","New York","Cambridge (Mass.), Harvard University",NA,"1400-01-01",1426-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Paper","MIGRATION_ISSUE: Secondary Source field in the legacy database was Munby C368-1",1426,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9087","London","Augustus Frederick, Prince, Duke of Sussex, 1773-1843",NA,"1300-01-01",1401-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","Illum. initials. De Ricci, vol. I, p. 621, no. 25.",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9117","Hamburg","Rosenbach, A.S.W. (1876-1952)",NA,"1544-01-01",1545-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Parchment","Date recorded as 5 February 1544 (signed and dated). 10 double-page maps. De Ricci Supp P10-10;",1545,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9119","London","Marduel, Jean-Baptiste (1762-1848)",NA,"1100-01-01",1201-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Cursive scripts
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol.II, p.1494",1201,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9124","London","Ashburnham, Bertram, Earl of Ashburnham, 1797-1878",NA,"1100-01-01",1201-12-31,"Catalogue of the Manuscripts at Ashburnham Place: Appendix (C. Hodgson, Publisher)","Parchment","32 Ashburnham",1201,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9169","London","Maggs (Librairie)",NA,"1300-01-01",1326-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Bond P270
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. II, p. 1161, n. 4",1326,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9181","Leyden","Thorpe, Thomas, 1791-1851",NA,"1500-01-01",1601-12-31,"Catalogue of the Phillipps Manuscripts numbers 1388 to 2010 (published by T. F. P. Fenwick)","Paper","Phillipps1580",1601,17
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9189","London","Dobell, Bertram, 1842-1914",NA,"1400-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol II, (S. De Ricci)","Paper","De Ricci P1138-6
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. II, p. 1138, no. 6",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9195","Paris","Les Enluminures Ltd.",NA,"1450-01-01",1500-12-31,"Documents from the University of Pennsylvania","Parchment","Carthusian Ms; Modern calf on Wood with Brass",1500,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9197","Paris","London, British Library",NA,"1530-01-01",1551-12-31,"British Library Manuscripts Catalogue [http://www.bl.uk/catalogues/manuscripts]","Parchment","Humanistic script",1551,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9221","London","London, Bernard Quaritch Ltd. (1847-)",NA,"1400-01-01",1421-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. II, p. 1204, no. 4",1421,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9224","Munich","Rosenthal, Jacques, 1854-1937",NA,"1280-01-01",1301-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol II, (S. De Ricci)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. II, p. 1313, no. 10",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9225","London","London, Bernard Quaritch Ltd. (1847-)",NA,"1400-01-01",1421-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol II, (S. De Ricci)","Parchment","De Ricci, vol. II, p. 1313, no. 12",1421,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9226","Munich","PARIS, Bibliothèque nationale de France, Manuscrits",NA,"1400-01-01",1501-12-31,"Bibliotheque nationale de France, Archives et Manuscrits (Online Catalogue)","Paper","On lit à la fin la souscription : "" Per Lodovicum de Vanuncoris transcriptum, die XVIe martii M CCCC LVIII.""",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9227","London","Maggs (Librairie)",NA,"1551-01-01",1552-12-31,"Catalog of Medieval Manuscripts at Houghton Library (Harvard MARC Record)","Parchment","9,Bond P279de Ricci P1662-1,Late 18thc binding",1552,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9275","London","London, Bernard Quaritch Ltd. (1847-)",NA,"1000-01-01",1101-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","Small book minuscule with rustic capitals; vol. 2 of a 3 volume Bible: vol 1. is in London, British Library, MS Additional 14791, vol. 3 is in Fulda, Hessische Landesbibliothek Fulda, MS Aa 16; four initials in red not painted
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, v.2, p. 1366",1101,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9285","United States","Rosenbach, A.S.W. (1876-1952)",NA,"1300-01-01",1326-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Parchment","Large illuminated ""I"" at beginning of Genesis; small historiated initials for all other book. Written by a scribe of the Anglo-Norman group.
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond p. 393, no. G.11",1326,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9287","London","Maggs (Librairie)",NA,"1230-01-01",1251-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Parchment","Gothica textualis script; contains calendar for Gloucester, interpretations of Hebrew names, and table of various readings for various feasts
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond, p. 394",1251,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9288","London","Maggs (Librairie)",NA,"1240-01-01",1261-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Compressed textura; fols.1-11 are from the 15th century
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, v.2, p.1416",1261,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9291","New York","Glazier, William S. (1907-1962)",NA,"1200-01-01",1301-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Parchment","Gothica textualis
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond, p. 396",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9292","United States","Glazier, William S. (1907-1962)",NA,"1200-01-01",1301-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","Deposited 1963; ownership transferred to the Morgan in 1984
MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond p. 394, no. G.15; Corsair: the Online Catalog of the Pierpont Morgan Library",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9294","Paris","Pierpont Morgan, John (1837-1913)",NA,"1250-01-01",1271-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci p.1421; Corsair: the Online Catalog of the Pierpont Morgan Library",1271,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9299","London","London, Bernard Quaritch Ltd. (1847-)",NA,"1300-01-01",1401-12-31,"Catalogue of the Manuscripts at Ashburnham Place: Appendix (C. Hodgson, Publisher)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was Munby C370-4",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9311","New York","Glazier, William S. (1907-1962)",NA,"1190-01-01",1211-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was Faye and Bond p. 393, no. G.12",1211,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9316","London","Ifan Kyrle Fletcher (Firm)",NA,"1500-01-01",1526-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Cursive script; Binding long and narrow, meant to fit into a saddlebag (carried by an itinerant preacher). The manuscript is a miscellany of homiletic and canonistic texts and citations from the Fathers of the Church and later authors, such as Alexander of Hales, Bonaventure, Gratian, and Thomas Aquinas.",1526,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9320","London","Glazier, William S. (1907-1962)",NA,"1190-01-01",1211-12-31,"Supplement to the Census of Medieval and Renaissance Manuscripts in the United States and Canada (C.U. Faye and W.H. Bond)","Parchment","Contains interlinear and marginal glosses.  Decoration: 14 large interlace initials, 1 historiated, 1 small illuminated interlace initial, 1 uncolored interlace initial, 3 marginal pen drawings.  NOTE: deposited in the library in 1963; formally gifted in 1984; Morgan Lib G20
MIGRATION_ISSUE: Secondary Source field in the legacy database was Corsair: the Online Catalog of the Pierpont Morgan Library",1211,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9321","Oxford","Chester Beatty, Alfred (1875-1968)",NA,"0800-01-01",901-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Phillipps nos 2165 and 21787",901,10
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9324","Great Britain","Salzburg, Benedictine abbey of St Peter",NA,"1055-01-01",1076-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Besides the usual portraits of the Evangelists, the manuscript contains a preliminary leaf depicting the Crucifixion.",1076,11
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9325","Paris","Pierpont Morgan, John (1837-1913)",NA,"1240-01-01",1261-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Heavy black cursive
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, v.II, p.1436",1261,13
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9363","France","Pierpont Morgan, John (1837-1913)",NA,"0840-01-01",861-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Sewing repairs",861,9
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9369","Great Britain","Jansch",NA,"1140-01-01",1161-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Purchased in Sofia, Bulgaria by Jansch in 1919; in an upright, square hand; some uncial letters; Hebrews and Revelation; slight calligraphic ornament in red and black on fol.1, 19, and 19v",1161,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9372","France","Pierpont Morgan, John (1837-1913)",NA,"0840-01-01",861-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Decoration: Frontispieces (fragmentary) on fols. 1v and 2v: Paul within a decorative frame of vines (?). Headpiece on fol. 3v (too fragmentary to allow description). Marginal ornaments on tail of fol. 6r: bird. Pragraphus signs: coronis: budded, vine-scroll, both painted; obelus: horizontal surmounted by circle, aslo in pairs above and below initials. Page numbers: with double horizontal rule above and below, and often decorated with strokes. Extended letters. Colors: green, orange, yellow, all chemically altered.",861,9
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9373","London","Wilfred Michael Voynich (1865-1930)",NA,"1200-01-01",1301-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","10790; $1500; cost with 20% $240; £39. 3. -",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9377","London","Sotheby's (London, etc.)",NA,"1165-01-01",1186-12-31,"Corsair: the Online Catalog of the Pierpont Morgan Library","Parchment","Painted initials throughout.",1186,12
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9399","New York","Huntington, Henry Edwards (1850-1927)",NA,"1400-01-01",1501-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. I (S. De Ricci)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 99, no. HM 1155",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_940","London","Maggs (Librairie)",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","70+78;Briquet3316; Phillipps23252",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9405","London","John Frederick Lewis (1860-1932)",NA,"1300-01-01",1401-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","And other treatises by the same. Expositio Dominicae Orationis is in a later hand. Iste liber est domus beati Albani ordinis Carthusiensium extra muros Treverorum. N. 23 in a modern English booksellers catalogue.",1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_942","Paris","New York, Public Library",NA,"1251-01-01",1301-12-31,"Census of Medieval and Renaissance Manuscripts in the United States and Canada, vol. II (S. De Ricci)","Parchment","M.W.S. may refer to Singer; de Londres is probably London.Provenance info: Guillaume|Archbishop Of Sens|Singer|Le Petit|Stuart13969|New York Public Library
MIGRATION_ISSUE: Secondary Source field in the legacy database was De Ricci, vol. I, p. 1316, no.3",1301,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9454","London","Puttick & Simpson, maison de vente (London)",NA,"1440-01-01",1461-12-31,"Medieval Manuscripts in British Libraries, v.1, London (N.R.Ker)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was Dated and Datable Manuscripts c. 888 - 1600 in London Libraries (P. R. Robinson), Vol. 1",1461,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9461","Munich","Wellcome Historical Medical Library",NA,"1380-01-01",1401-12-31,"Catalogue of Western Manuscripts On Medicine And Science in the Wellcome Historical Medical Library (S.A.J. Moorat)","Parchment",NA,1401,15
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9463","London","Wellcome Historical Medical Library",NA,"1340-01-01",1361-12-31,"Catalogue of Western Manuscripts On Medicine And Science in the Wellcome Historical Medical Library (S.A.J. Moorat)","Parchment","MIGRATION_ISSUE: Secondary Source field in the legacy database was Jordanus",1361,14
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9468","London","Wellcome Historical Medical Library",NA,"1419-01-01",1519-12-31,"Dated and Datable Manuscripts c. 888-1600 in London Libraries, Vol. 1","Paper","MIGRATION_ISSUE: Secondary Source field in the legacy database was Dated and Datable Manuscripts c. 888 - 1600 in London Libraries (P. R. Robinson), Vol. 1",1519,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9472","London","Drury, Henry, 1778-1841",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","lot 380",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9484","London","Drury, Henry, 1778-1841",NA,"1400-01-01",1501-12-31,"Phillipps manuscripts : Catalogus librorum manuscriptorum in bibliotheca D. Thomae Phillipps, Bt., impressum Typis Medio-Montanis, 1837-1871 (intro. by A.N.L. Munby)","Parchment","Illuminated Capitals; Phillipps3382; Wellcome312",1501,16
"http://ldf.fi/mmm/manifestation_singleton/sdbm_9486","Paris","Hoepli (1870-)",NA,"1400-01-01",1501-12-31,"Catalogue of Western Manuscripts On Medicine And Science in the Wellcome Historical Medical Library (S.A.J. Moorat)","Paper","Briquet6620",1501,16
